datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2025-07-14 00:00:00,300394.SZSE,Short,84.14,10100.0,"trailing_tp(peak_dd=-3.4%,trail=2.0%)",72.36,16.28,4
2025-07-14 00:00:00,688303.SSE,Short,25.6,26900.0,"trailing_tp(peak_dd=-4.8%,trail=2.0%)",23.59,8.52,4
2025-07-17 00:00:00,002916.SZSE,Short,123.28,5800.0,"trailing_tp(peak_dd=-6.4%,trail=2.0%)",114.0,8.14,7
2025-07-17 00:00:00,300308.SZSE,Short,170.04,5900.0,"trailing_tp(peak_dd=-2.3%,trail=2.0%)",134.46,26.46,7
2025-07-21 00:00:00,300866.SZSE,Short,119.74,6100.0,"trailing_tp(peak_dd=-3.1%,trail=2.0%)",114.57,4.51,9
2025-07-22 00:00:00,002384.SZSE,Long,55.08,18100.0,signal_buy,55.08,0.0,0
2025-07-22 00:00:00,002938.SZSE,Long,46.67,19000.0,signal_buy,46.67,0.0,0
2025-07-22 00:00:00,300394.SZSE,Long,88.27,10700.0,signal_buy,88.27,0.0,0
2025-07-22 00:00:00,300476.SZSE,Long,155.5,6100.0,signal_buy,155.5,0.0,0
2025-07-22 00:00:00,300502.SZSE,Long,178.27,6400.0,signal_buy,178.27,0.0,0
2025-07-22 00:00:00,600111.SSE,Long,34.52,27300.0,signal_buy,34.52,0.0,0
2025-07-22 00:00:00,600930.SSE,Long,7.54,167100.0,signal_buy,7.54,0.0,0
2025-07-22 00:00:00,688303.SSE,Long,25.96,34000.0,signal_buy,25.96,0.0,0
2025-07-24 00:00:00,601669.SSE,Long,6.78,180700.0,signal_buy,6.78,0.0,0
2025-07-24 00:00:00,601868.SSE,Long,2.77,443800.0,signal_buy,2.77,0.0,0
2025-07-28 00:00:00,600930.SSE,Short,6.73,167100.0,stop_loss(-10.6%),7.54,-10.74,4
2025-07-28 00:00:00,601669.SSE,Short,7.21,180700.0,"trailing_tp(peak_dd=-3.1%,trail=2.0%)",6.78,6.34,2
2025-07-28 00:00:00,601868.SSE,Short,2.68,443800.0,"trailing_tp(peak_dd=-9.7%,trail=2.0%)",2.77,-3.25,2
2025-07-28 00:00:00,688303.SSE,Short,26.25,34000.0,"trailing_tp(peak_dd=-5.7%,trail=2.0%)",25.96,1.12,4
